kode_provinsi;nama_provinsi;kode_kota;nama_kota;kode_kecamatan_kemendagri;kode_kecamatan_bps;kecamatan;jenis_faskes;penyelenggara_faskes;nama_faskes;periode;tahun
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;lainnya;Kimia Farma 836 Estheva;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Pratama;lainnya;POLTEKBANG SURABAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Puskesmas Induk;Pemerintah Kota;Puskesmas Jemursari;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Puskesmas Induk;Pemerintah Kota;Puskesmas Sidosermo;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Puskesmas Induk;Pemerintah Kota;Puskesmas Siwalankerto;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Bendul Merisi;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Margorejo;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Rumah Sakit Umum;Swasta;RS Umum Islam Surabaya Jemursari;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Rumah Sakit Khusus;Swasta;RS Ibu dan Anak Perdana Medica;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;KUTISARI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;RAHARDJO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;FARMARIN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;NUR SEHAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;SIWALAN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;MALEO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;APOLLO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;TERANG JAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;K - 24 JEMURSARI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;JES 8;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;VIVA APOTEK SIWALANKERTO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;SAMINA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;SUGIH WARAS MAKMUR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;MORO SEHAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;MARGOREJO INDAH;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;VIVA APOTEK SIDOSERMO AIRDAS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Apotek;swasta;VIVA APOTEK SIWALANKERTO THE SQUARE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Pratama;swasta;CITA SEHAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Pratama;swasta;DINAYLA UTAMA 81;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Pratama;swasta;JEMURSARI EMPAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Pratama;swasta;UK PETRA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Pratama;swasta;BRI MEDIKA SURABAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Pratama;swasta;LORIS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Utama;swasta;EL SHAFI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Utama;swasta;DIALISA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Utama;swasta;SURABAYA EYE CLINIC;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Utama;swasta;TIRTA MEDICAL CENTRE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Utama;swasta;PRODIA (JEMURSARI);Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357802;3578040;Wonocolo;Klinik Utama;swasta;ERHA CLINIC CABANG JEMURSARI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;lainnya;KIMIA FARMA 23 KENDANGSARI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Puskesmas Induk;Pemerintah Kota;Puskesmas Tenggilis;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Kutisari;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Rumah Sakit Khusus;Swasta;RS Ibu dan Anak Kendangsari Surabaya;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;SABA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;MAHKOTA FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;KHARISMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;BIOS FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;ADAM FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;AR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;VIVA GENERIK TENGGILIS KAUMAN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;VIVA GENERIK KENDANGSARI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;DEALOVA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;BYUNGBYOUNG;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Apotek;swasta;Shane Farma;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Toko Obat;swasta;INDOGROSIR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Toko Obat;swasta;SUPER INDO JEMURSARI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Klinik Pratama;swasta;MEDICO SIER;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Klinik Pratama;swasta;NURANI JAYA 37;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Klinik Pratama;swasta;SUMBER CAHAYA ANUGERAH;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Klinik Pratama;swasta;LARISSA AESTHETIC TENGGILIS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Klinik Utama;swasta;SENTRA MEDIKA SURABAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Klinik Utama;swasta;METRODENT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357824;3578050;Tenggilis Mejoyo;Klinik Utama;swasta;WESTERINDO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;lainnya;KIMIA FARMA 22 UPN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Puskesmas Induk;Pemerintah Kota;Puskesmas Gunung Anyar;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Rungkut Menanggal;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;MARTINA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;DOA SEHAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;CITRA FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;STAR FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;PATEN JAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;PURI HUSADA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;MARGUNA SEHAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;KITA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;A GUNUNG ANYAR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;VIVA APOTEK RUNGKUT TENGAH;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;JULIA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Apotek;swasta;S2;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Pratama;swasta;AT - TAUFIQ;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Pratama;swasta;KESEJAHTERAAN 11;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Pratama;swasta;OPTIMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Pratama;swasta;PARADISE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Pratama;swasta;SIER;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Pratama;swasta;KECANTIKAN NATURA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Pratama;swasta;NURANI JAYA 83;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Utama;swasta;OPTIMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357825;3578060;Gunung Anyar;Klinik Utama;swasta;ALTAIR POLITEKNIK PELAYARAN SURABAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;lainnya;KIMIA FARMA PANDUGO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;lainnya;KIMIA FARMA 526 RUNGKUT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Puskesmas Induk;Pemerintah Kota;Puskesmas Kalirungkut;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Puskesmas Induk;Pemerintah Kota;Puskesmas Medokan Ayu;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Medokan Ayu;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Penjaringan Sari;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Rungkut Kidul;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Rumah Sakit Umum;Swasta;RS Umum Royal Surabaya;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;SETIABUDI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;SIDO WARAS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;VALENTINO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;JIREH;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;ELLY;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;GOHLIS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;DANDE FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;CENTRO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;JESA INTI FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;TAKAVI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;MEDAYU FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;ARDILA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;VIVA GENERIK KEDUNG ASEM;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;CENDRAWASIH;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;VIVA GENERIK MEDOKAN SAWAH;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;K - 24 RUNGKUT ASRI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;JECONIA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;HASIL;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;VIVA APOTEK WONOREJO SELATAN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;MEGA RAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;K 24 RUNGKUT MADYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;SAHABAT MEDIKA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;VIVA APOTEK RUNGKUT MEJOYO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;K-24 MEDOKAN AYU;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;DASSA ALPHA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;FORA MEDICAL;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;MEI FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;K24 Tenggilis;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;Rungkut Sehat;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Apotek;swasta;Rungkut;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Toko Obat;swasta;toko Obat PT. Trans Retail Indonesia Cabang Transmart Carrefour Rungkut Surabaya;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Toko Obat;swasta;Super Indo Rungkut;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Toko Obat;swasta;BERKAT WAHYU;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;WIDYA MANDIRI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;dr. EKO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;PT. HM Sampoerna Tbk;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;CITA HUSADA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;PT.HM Sampoerna Tbk;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;YAYUK ISMAIL;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;PT. UNILEVER INDONESIA Tbk;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;D'ESTHETICO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;UBAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;NAYAKA HUSADA 42;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;dr. NICE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;MEDIKA PRADHANA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;MICHELLE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;SUPER SKIN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;ROYAL CLINIC MERR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;DELOVELY RUNGKUT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Pratama;swasta;KESAYANGAN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;PUSURA RUNGKUT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;dr. HARYO Eye Care;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;ANARE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357803;3578070;Rungkut;Klinik Utama;swasta;CT KLINIK;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;lainnya;KIMIA FARMA KLAMPIS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;lainnya;KIMIA FARMA MENUR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Induk;Pemerintah Kota;Puskesmas Keputih;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Induk;Pemerintah Kota;Puskesmas Klampis Ngasem;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Induk;Pemerintah Kota;Puskesmas Menur;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Gebang Putih;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Medokan Semampir;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Puskesmas Pembantu (Pustu);Pemerintah Kota;Pustu Semolowaru;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Umum;Pemerintah Provinsi;RS Umum Haji Surabaya;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Utama;Pemerintah Provinsi Jawa Timur;EMBARKASI HAJI SURABAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Khusus;Swasta;RS Onkologi;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Umum;Swasta;RS Premier Surabaya;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Khusus;Swasta;RS Ibu dan Anak Putri Surabaya;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Rumah Sakit Umum;Swasta;RS Gotong Royong;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;MENUR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;PRIMADANA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;LIBRA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;KENJERAN;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;ASTI FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;NATANETTE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;LIBRA 2;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;SELARAS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;KARYA SUKSES;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;K-24 MANYAR;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;LATOVI;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;EXPRESS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;SENTRA BERKAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;K-24 KLAMPIS;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;DR. RATNA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;SEMAMPIR RAYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;CENTRO FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;AALIYA FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;RACHMAT;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;TERANG FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;K24 KEPUTIH;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;ANYA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;TRIA FARMA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Apotek;swasta;Lifepack;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;SUPER INDO SEMOLOWARU;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;SUPER INDO ARIF RAHMAN HAKIM;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;GUARDIAN AR HAKIM;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;KLAMPIS SEMOLO;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Toko Obat;swasta;Hypermart Arief Rachman Hakim;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;STIESIA;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;EMDEE;Juli;2023
35;JAWA TIMUR;3578;KOTA SURABAYA;357809;3578080;Sukolilo;Klinik Pratama;swasta;GOTONG ROYONG I;Juli;2023
